id2,cuisine
d12434171,
d8630276,
d5616795,"['Steakhouse', 'Mediterranean', 'Spanish']"
d7047212,
d9769580,['Cafe']
d5821550,['Cafe']
d8619640,['French']
d7123669,['Cafe']
d8691153,"['Seafood', 'European', 'Fusion']"
d13173474,
d8118512,"['Mediterranean', 'Egyptian']"
d807021,
d2169771,
d5608996,
d6554790,
d6206432,
d6679788,"['German', 'European', 'Portuguese']"
d8571953,
d12902103,"['French', 'African']"
d8728367,
d8067290,['Italian']
d11836331,"['Bar', 'Pub']"
d12834138,"['European', 'Portuguese']"
d10307812,['Pizza']
d11795126,
d4552188,['Fast Food']
d991375,"['Mediterranean', 'Spanish']"
d6733368,
d11932585,
d11809428,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d1381576,
d12532065,"['Swiss', 'European']"
d8368867,"['Italian', 'Vegetarian Friendly']"
d10052157,['Vegetarian Friendly']
d1931634,"['Austrian', 'European', 'Vegetarian Friendly']"
d10726475,['Middle Eastern']
d959108,"['German', 'Vegetarian Friendly']"
d5223501,"['Specialty Food Market', 'European', 'Vegetarian Friendly']"
d8097661,['Cafe']
d7342591,['Cafe']
d7118895,"['Italian', 'Bar', 'Cafe']"
d5667613,
d12869417,
d7238600,
d6561685,
d5821852,"['Pizza', 'Vegetarian Friendly']"
d10347609,"['European', 'Vegetarian Friendly']"
d5447664,
d1084439,"['Mediterranean', 'Spanish']"
d7303096,"['Italian', 'Pizza', 'Seafood']"
d10716016,
d12595441,"['Mediterranean', 'Spanish', 'Diner']"
d5513637,
d8364465,['Chinese']
d990918,
d8731861,"['Vegetarian Friendly', 'Vegan Options']"
d8041059,"['Moroccan', 'Mediterranean']"
d4795020,
d12367370,['Spanish']
d10691557,
d5796104,
d10039638,
d12698126,"['Asian', 'Korean']"
d1341218,
d12320944,
d11961398,
d8575105,
d3422053,
d8083604,"['Bar', 'Cafe', 'Pub']"
d1359196,
d8644035,
d10632919,['International']
d8338298,
d5799620,"['Latin', 'Spanish']"
d3631553,
d1341404,"['Bar', 'Pub']"
d9778442,
d10876700,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d11640551,"['Bar', 'European', 'Pub']"
d8073121,['Vegetarian Friendly']
d11907181,['Spanish']
d12449255,"['Quick Bites', 'Cafe']"
d12285106,
d7712199,
d1356209,
d8341391,
d6695121,"['French', 'Mediterranean']"
d10180306,"['Austrian', 'European', 'Contemporary']"
d10678059,"['Polish', 'European']"
d4925028,['Italian']
d719158,
d8343763,
d12150298,
d1343034,
d5122988,['Cafe']
d9819749,
d12999215,
d1051177,
d7744056,
d5977557,"['Barbecue', 'European', 'Portuguese']"
d9592633,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d12690823,"['Italian', 'Pizza', 'International']"
d8007012,
d5122088,
d12702495,['Spanish']
d11865528,['Italian']
d8435240,"['Italian', 'Mediterranean', 'Vegetarian Friendly']"
d5801542,
d13313881,"['American', 'Bar', 'Fast Food']"
d8809754,
d8341050,['Italian']
d4801151,
d5798021,
d733674,
d8410377,
d12193313,"['Quick Bites', 'European', 'Healthy']"
d12186041,
d8339927,['Cafe']
d7223305,"['Lebanese', 'Turkish', 'Middle Eastern']"
d5616181,
d10034704,
d13154086,"['Italian', 'Cafe', 'European']"
d4767801,"['European', 'Czech', 'Central European']"
d5884733,"['Chinese', 'Japanese', 'Asian']"
d9881998,
d5870228,['Spanish']
d5884503,
d10378077,
d10060782,"['Bar', 'Pub']"
d7085692,"['Italian', 'Cafe']"
d5570989,
d8462651,['Vegetarian Friendly']
d7085681,"['Italian', 'Vegetarian Friendly', 'Vegan Options']"
d8282471,
d11717447,"['Austrian', 'European', 'Vegetarian Friendly']"
d12155617,"['Bakeries', 'Cafe', 'Turkish']"
d12322378,['Mexican']
d8459924,
d8568801,
d6415784,
d11883345,
d9789715,"['Italian', 'Seafood', 'Vegetarian Friendly']"
d11709632,
d5811172,"['Spanish', 'Vegetarian Friendly', 'Gluten Free Options']"
d9593943,['Italian']
d11762915,
d12535593,"['Middle Eastern', 'Persian', 'Vegetarian Friendly']"
d1122245,"['Mediterranean', 'Spanish']"
d11045884,"['Cafe', 'Mediterranean', 'Spanish']"
d8462251,
d11807471,"['Chinese', 'Asian', 'Diner']"
d11435829,
d6498842,"['Indian', 'Asian', 'Nepali']"
d5817477,
d10086639,"['Moroccan', 'Mediterranean', 'Vegetarian Friendly']"
d8772172,"['Austrian', 'Cafe', 'European']"
d12999712,
d12788107,"['Vegetarian Friendly', 'Vegan Options']"
d12718623,
d7396048,
d4474520,
d9559953,"['Bar', 'Pub']"
d11803552,
d6696827,"['French', 'Cafe', 'European']"
d2186667,['Vegetarian Friendly']
d8339677,
d7133678,['German']
d9977596,['European']
d8015564,
d9789750,
d12321878,
d8731095,
d11706628,"['Japanese', 'Sushi', 'Asian']"
d8277103,"['Italian', 'Wine Bar']"
d9858112,
d10468090,
d12150340,"['Asian', 'Thai', 'Vietnamese']"
d9603802,"['Dutch', 'Cafe', 'Fast Food']"
d13279644,
d5814020,"['Italian', 'Fast Food', 'Vegetarian Friendly']"
d12034011,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d8779205,
d6784104,
d10454022,
d7149210,"['German', 'Fast Food']"
d11993918,
d1335902,
d991258,
d8563424,"['Barbecue', 'European', 'Portuguese']"
d8505702,['Cafe']
d10043473,"['Bakeries', 'Italian']"
d12667312,"['French', 'Steakhouse', 'European']"
d11726490,"['Chinese', 'Asian']"
d5122731,"['Specialty Food Market', 'Italian', 'Cafe']"
d5795996,
d12209072,
d5518975,"['Quick Bites', 'Fast Food']"
d8339583,
d6019924,
d12331534,
d12438436,
d5959913,
d11955151,
d7023432,
d9884053,
d12598383,"['Italian', 'Seafood', 'Mediterranean']"
d10860006,"['Quick Bites', 'American', 'Bar']"
d8341017,
d5786988,"['European', 'Portuguese']"
d5080551,['Eastern European']
d12702379,
d7727897,
d1335027,['French']
d10621458,['Spanish']
d12347839,
d8667400,"['Bar', 'Pub']"
d12207593,['Cafe']
d4675274,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d6828337,"['Spanish', 'Argentinean', 'South American']"
d5794756,
d11926002,
d5789062,['Spanish']
d6771624,"['Cafe', 'Vegetarian Friendly']"
d10699807,
d9987755,['Italian']
d12610981,"['Thai', 'Vegetarian Friendly']"
d10043206,
d4178633,['Spanish']
d12631034,['Sushi']
d12455777,"['Belgian', 'European']"
d6716163,['Spanish']
d1360715,
d734075,
d8779158,
d11838168,
d9564011,
d6981897,
d10666442,
d7687059,['Chinese']
d12494026,"['Dessert', 'Italian', 'Cafe']"
d11946388,"['International', 'Middle Eastern', 'Persian']"
d8339960,['Italian']
d4769838,['European']
d10319678,
d7942326,
d9563567,
d12227839,['Cafe']
d11667996,
d1324790,"['Lebanese', 'Mediterranean']"
d11921772,"['Mediterranean', 'European']"
d12966209,['French']
d5873391,
d6224836,['Italian']
d7153933,['French']
d11857209,
d5814968,
d8675008,
d9561841,"['Bar', 'Pub']"
d8518195,
d12170882,
d11774289,"['Greek', 'Vegetarian Friendly']"
d10429564,['Fast Food']
d10107196,
d12033742,"['Italian', 'Bar', 'Pub']"
d11768149,['French']
d1124156,
d5444802,"['Mediterranean', 'Spanish', 'Beer restaurants']"
d11779805,['Italian']
d4925671,
d12827523,
d5815876,
d10264697,"['French', 'Belgian', 'European']"
d6698149,
d10795480,"['Quick Bites', 'Japanese', 'Asian']"
d4768480,
d5936236,
d11953779,"['Italian', 'Mediterranean', 'Vegetarian Friendly']"
d10154475,
d10609376,"['Dessert', 'Cafe']"
d2001355,
d5522995,
d1867069,
d12179618,['Asian']
d10813230,"['Austrian', 'European', 'Vegetarian Friendly']"
d9881026,"['Brazilian', 'Fast Food', 'Mediterranean']"
d5609182,['Spanish']
d7112114,['Spanish']
d8307209,
d12570455,
d12186522,
d5518216,['Asian']
d8339680,
d11754699,['Italian']
d5604135,
d5977477,"['Bar', 'Cafe', 'European']"
d12473890,
d13006969,"['Italian', 'Mediterranean', 'Street Food']"
d11872205,"['Italian', 'Cafe', 'Vegetarian Friendly']"
d13234486,
d12929069,"['Cafe', 'International', 'Healthy']"
d10308217,"['Cafe', 'Diner', 'Vegetarian Friendly']"
d8515715,"['Bar', 'Pub']"
d8281024,
d9561819,
d12144603,"['Bar', 'Pub']"
d8825640,['Japanese']
d12358876,"['Mediterranean', 'Spanish']"
d8498004,
d1342395,
d7009281,
d5848355,"['Italian', 'Cafe']"
d9880147,
d8669917,"['Italian', 'Bar', 'Pub']"
d959127,
d5494636,"['Chinese', 'Asian']"
d8261973,
d12593283,
d7186383,['Thai']
d5488982,
d8753919,
d8023478,
d7118379,"['European', 'Swedish', 'Scandinavian']"
d4770252,
d9561864,"['Cafe', 'European', 'Portuguese']"
d12948039,
d11631443,
d10432270,['European']
d5526124,
d12671327,
d12338543,
d8040964,
d1216569,"['Quick Bites', 'Fast Food']"
d11965381,"['Chinese', 'Asian', 'Vegetarian Friendly']"
d10832789,
d8462621,
d11921672,
d10432189,
d1317909,
d11671181,
d12568465,
d6730997,"['European', 'Danish']"
d13275145,
d5895707,
d2144235,
d9728793,"['Cafe', 'Fast Food', 'Vegetarian Friendly']"
d8354021,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d12225612,
d4844111,['Spanish']
d9720461,['Cafe']
d1322615,
d7231041,
d1222345,"['European', 'Danish']"
d8811820,['Cafe']
d7933918,
d5953076,
d11932910,
d5816110,
d11998526,"['Quick Bites', 'American', 'Fast Food']"
d13284184,
d1335906,
d8001125,
d5818231,
d12623089,
d4149771,"['Austrian', 'European']"
d10752011,
d1098913,
d1228085,
d7133686,
d10086819,
d11658687,"['Italian', 'Bar', 'Pub']"
d12640159,"['Quick Bites', 'American', 'Fast Food']"
d12639632,
d5959577,
d696444,
d10795035,
d7320818,
d4913240,
d8339668,['Italian']
d4093943,
d10068586,"['Indian', 'Nepali', 'Vegetarian Friendly']"
d13391926,
d6699687,
d12492701,"['Quick Bites', 'Fast Food']"
d6507527,
d10472746,
d8084167,['Italian']
d12414922,
d12190119,
d10252689,['Vegetarian Friendly']
d10450274,
d5795841,
d5826684,['Seafood']
d1039582,
d11773975,
d12789888,
d1357805,
d3709421,
d5413006,
d13205700,['Chinese']
d697519,
d12325902,"['Dessert', 'Italian', 'Pizza']"
d9781918,['International']
d1408156,
d11500476,['Spanish']
d1334764,"['Italian', 'Mediterranean', 'European']"
d12884238,
d5794542,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d5123009,['Fast Food']
d10791857,['Spanish']
d6916261,"['Bar', 'Pub']"
d9796610,
d8710609,"['Bakeries', 'French']"
d5122714,
d12690811,
d11530272,
d12453988,
d8338549,['Italian']
d6672538,
d9729060,
d12689621,"['European', 'Portuguese']"
d5797786,
d7086438,"['Fast Food', 'Vegetarian Friendly']"
d5098590,"['Quick Bites', 'Bar', 'Pub']"
d717369,
d11962747,
d5615985,
d8810148,['Cafe']
d11904996,"['Bar', 'Pub']"
d10661951,"['Chinese', 'Japanese', 'Asian']"
d10298673,"['Cafe', 'Fast Food']"
d5972805,
d3384724,
d12033585,['Cafe']
d8563656,['Vegetarian Friendly']
d12811315,
d694429,
d4277605,
d12790155,"['Sushi', 'Asian']"
d11775919,
d1035498,
d1340184,"['Caribbean', 'Cuban', 'Vegetarian Friendly']"
d5616972,
d9797288,
d13389892,"['Diner', 'Portuguese', 'Vegetarian Friendly']"
d7349336,
d11824562,
d10442443,
d1337120,
d5489509,
d11698800,
d2042698,"['Italian', 'Cafe']"
d10108172,"['Cafe', 'European', 'Portuguese']"
d5531953,"['German', 'Vegetarian Friendly']"
d12795244,['Fast Food']
d4559337,
d9982410,"['Bar', 'Pub']"
d12230174,"['Bar', 'Pub']"
d12869100,
d11965366,
d13196774,
d10751013,"['European', 'Portuguese']"
d998036,
d12860996,
d9746538,"['Quick Bites', 'Irish', 'Vegetarian Friendly']"
d5615650,"['Mediterranean', 'Spanish']"
d12111251,"['German', 'Deli']"
d11718779,['Spanish']
d991465,
d12833260,"['Cafe', 'Vegetarian Friendly']"
d1124064,"['European', 'Central European']"
d8509644,"['French', 'European']"
d5609062,['Spanish']
d12502429,
d10746179,"['Italian', 'Pizza', 'Mediterranean']"
d8683959,['Spanish']
d5963773,['German']
d10027176,
d1340098,"['German', 'Fast Food']"
d793314,
d5775941,"['American', 'Fast Food', 'Mediterranean']"
d12691934,
d12122794,"['Bakeries', 'Cafe', 'Vegetarian Friendly']"
d3509018,"['European', 'Portuguese', 'Vegan Options']"
d7954530,['Cafe']
d5606649,
d696120,
d10029849,['Cafe']
d10270640,"['Italian', 'Bar', 'Cafe']"
d12880037,"['Asian', 'Vietnamese', 'Vegetarian Friendly']"
d12451925,"['Italian', 'Mediterranean', 'European']"
d5522949,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d12550580,['European']
d5565068,
d12333763,['Cafe']
d12875346,
d10041561,
d5804538,
d1353545,
d12213859,"['Italian', 'Pizza']"
d3648655,
d10593203,['Spanish']
d10108774,"['European', 'Portuguese']"
d8490336,['Cafe']
d13167117,
d12657812,
d10760037,['Cafe']
d988103,
d10678117,"['Italian', 'International']"
d12205758,
d12682455,
d10593312,
d5506093,
d2213009,['French']
d12270129,['Vegetarian Friendly']
d12460295,"['Fast Food', 'Healthy']"
d12831325,"['Quick Bites', 'American']"
d12402757,
d8015552,
d12091118,"['Bar', 'British', 'Pub']"
d11870770,"['Greek', 'Vegetarian Friendly']"
d8800773,
d11912992,"['Mediterranean', 'Spanish']"
d5824599,"['German', 'Vegetarian Friendly']"
d10681483,"['Asian', 'Thai']"
d5486245,"['Mediterranean', 'Spanish']"
d4925008,
d4769175,
d5487654,
d5959090,
d1335967,"['Indian', 'Asian', 'Middle Eastern']"
d8461913,"['European', 'Portuguese']"
d12926331,['Pizza']
d11837549,
d12095992,
d7214318,
d8807718,
d13199796,"['Italian', 'Pizza', 'Mediterranean']"
d4910962,['Turkish']
d8492275,
d5510447,
d10742465,['European']
d10158689,
d5792934,"['Italian', 'Vegetarian Friendly']"
d12315298,"['Bakeries', 'French']"
d1106010,
d4048348,
d5811158,
d5486212,"['Spanish', 'Vegetarian Friendly']"
d10621309,['Italian']
d1837040,"['European', 'Central European', 'Vegetarian Friendly']"
d5011653,
d10140016,
d4770171,['Pizza']
d11694313,"['Quick Bites', 'Cafe', 'Fast Food']"
d8339753,['Turkish']
d6571822,
d1501409,"['Bar', 'International', 'Pub']"
d12177412,['Mediterranean']
d12681831,
d11787547,"['Peruvian', 'Latin', 'Spanish', 'South American']"
d5804576,
d11960922,
d4290723,
d8476229,"['Cafe', 'Fast Food', 'European']"
d5529104,['Seafood']
d5220309,
d12961236,['Steakhouse']
d13316177,"['Asian', 'Thai', 'Vegetarian Friendly']"
d7699721,
d997272,['Spanish']
d10004375,"['Bakeries', 'Cafe', 'Spanish']"
d4736680,
d8281061,
d5614735,
d5823750,['Vegetarian Friendly']
d12516040,"['Barbecue', 'Turkish']"
d4768519,
d5853144,
d12659306,
d12374808,"['Dutch', 'European', 'Wine Bar']"
d10106542,
d8580645,
d5977588,"['European', 'Portuguese', 'Vegetarian Friendly']"
d13316619,
d5426876,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']"
d11809698,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d5818638,
d12808441,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d8505334,
d13282793,
d11487954,
d12793590,"['Bar', 'Pub', 'Vegetarian Friendly']"
d6632802,
d13203608,"['Mediterranean', 'Spanish']"
d8460608,['Cafe']
d5972726,
d6847613,"['European', 'Portuguese']"
d9604575,
d11962374,"['Bakeries', 'Austrian', 'Cafe']"
d4155883,
d11977755,
d11797907,"['European', 'Central European', 'Vegetarian Friendly']"
d3709333,"['Mediterranean', 'Greek']"
d7107647,
d4177451,"['Cafe', 'Deli', 'Healthy']"
d8020309,"['Austrian', 'European', 'Central European']"
d991377,"['Bar', 'Mediterranean', 'Spanish']"
d7264555,
d12880689,
d10733561,"['Italian', 'Vegetarian Friendly']"
d10783829,['Cafe']
d5489737,
d8797706,
d11661876,"['Fast Food', 'Turkish', 'Vegetarian Friendly']"
d11916579,"['Fast Food', 'Turkish']"
d11550512,
d10735085,
d10643035,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']"
d6439158,
d1337300,
d9557339,
d12674140,"['Italian', 'Fast Food', 'International']"
d4706280,
d12714205,"['European', 'Portuguese']"
d11835751,['Cafe']
d12133777,['French']
d8003019,
d10260630,
d12836374,"['Bar', 'Pub']"
d12857903,['Italian']
d10807470,
d12406798,['Dessert']
d8664597,
d7900258,"['Italian', 'Pizza', 'Vegetarian Friendly']"
d4910755,['Chinese']
d997630,
d8144281,"['Bar', 'Pub', 'Wine Bar']"
d8341016,
d2162776,
d4872822,
d12475373,"['Italian', 'Vegan Options']"
d10526019,
d7915645,
d11961077,['French']
d1340356,"['European', 'Central European']"
d8339582,
d12238812,
d12208151,
d9604784,
d13197292,
d5964284,
d9836739,"['Italian', 'Pizza', 'Dining bars']"
d8545938,
d695237,"['French', 'European']"
d1341434,
d8509068,['International']
d9561767,['Pizza']
d8339870,
d5850582,
d5809271,
d10805468,
d12431282,"['Belgian', 'European']"
d12246026,
d12640447,"['French', 'European', 'Vegetarian Friendly']"
d11931931,['Italian']
d5952708,
d4942687,"['Polish', 'European']"
d4809044,"['French', 'Moroccan', 'Mediterranean']"
d10170234,
d8305023,"['Quick Bites', 'Fast Food']"
d1322113,"['Japanese', 'Asian']"
d1357637,
d5866440,['Spanish']
d1038916,"['German', 'Vegetarian Friendly']"
d5795880,['Fast Food']
d5487248,
d1496387,
d12506182,"['Polish', 'European']"
d1124038,"['Polish', 'Cafe', 'European']"
d6437811,"['French', 'Bar', 'European']"
d5804496,"['French', 'Bar', 'European']"
d5791684,
d1959808,
d8660841,"['Italian', 'French', 'Belgian']"
d12455289,"['Italian', 'Mediterranean', 'Romana']"
d10246177,"['Mediterranean', 'Spanish']"
d6468867,
d12321909,"['Dessert', 'French']"
d8610768,"['Fast Food', 'Vegetarian Friendly']"
d11841657,"['Cafe', 'European', 'Portuguese']"
d6277523,
d10101325,
d11958264,['Chinese']
d7605281,"['Italian', 'Vegetarian Friendly', 'Vegan Options']"
d5615702,
d2248859,
d1319454,"['Japanese', 'Sushi', 'Vegetarian Friendly']"
d5443485,"['Quick Bites', 'Asian', 'Taiwanese']"
d6706000,
d5794980,
d7349893,
d8066051,
d7778497,['Spanish']
d1115658,"['Mediterranean', 'Spanish', 'Basque']"
d12435055,
d5981734,['Italian']
d12242791,
d4843149,
d12332255,"['Japanese', 'Sushi', 'Asian']"
d1074458,
d1037131,"['German', 'Cafe']"
d10109006,
d12868693,"['Brazilian', 'South American']"
d1036956,"['Chinese', 'Asian']"
d11826877,"['Peruvian', 'South American']"
d13329521,
d10794958,['Dessert']
d4768749,"['European', 'Czech']"
d10397641,"['Italian', 'Pizza']"
d10097642,
d5778298,"['French', 'European']"
d5791565,['Fast Food']
d12112519,
d8800535,"['African', 'International', 'European']"
d8338607,"['Italian', 'Brew Pub']"
d11658839,"['European', 'Portuguese']"
d10140184,
d5970071,['Spanish']
d8661523,['Cafe']
d8015136,
d8415370,"['Polish', 'European', 'Vegetarian Friendly']"
d4564320,['Bar']
d1235635,"['Vegetarian Friendly', 'Vegan Options']"
d8430358,
d7992262,['Vegetarian Friendly']
d12447263,"['Italian', 'Pizza', 'Seafood']"
d1340322,"['Italian', 'Mediterranean', 'European']"
d12082677,"['Quick Bites', 'Cafe', 'Vegetarian Friendly']"
d5884720,
d2017845,
d8396874,['Greek']
d8531706,
d5507511,['German']
d10759912,
d10744435,"['Italian', 'Pizza', 'Mediterranean']"
d10353371,['Spanish']
d5511744,"['Quick Bites', 'Fast Food']"
d1084005,"['Spanish', 'Vegetarian Friendly']"
d10026540,['Fast Food']
d12537743,
d6214452,
d8759282,"['Vegetarian Friendly', 'Vegan Options']"
d1022729,
d12141416,['French']
d10364907,
d12327968,
d8819284,['French']
d6698514,"['Moroccan', 'Mediterranean']"
d10356818,['Spanish']
d9562053,"['Italian', 'International', 'Mediterranean']"
d6091204,['Cafe']
d2216004,
d7249257,
d1177816,"['Mediterranean', 'Spanish']"
d1342545,['Italian']
d5824083,
d5603061,['Bar']
d5924108,
d10304937,['Fast Food']
d5981397,"['European', 'Portuguese']"
d8319749,
d10821180,
d12223620,
d5816615,
d12670473,
d799933,
d7612377,
d11971154,
d1037039,
d9743180,['Bar']
d2357857,
d720061,
d983599,
d8555024,['Spanish']
d6424363,
d8523577,['Vegetarian Friendly']
d9985233,"['Turkish', 'Middle Eastern', 'Vegetarian Friendly']"
